"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Nigeria","Market Average","Market Average","millet","2008-01-01","5328.71","6080.38","5038.49","6080.38","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-02-01","6162.23","6583","5741.45","6085.99","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-03-01","6333.21","6660.24","6006.18","6307.86","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-04-01","6279.5","6557.69","5904.81","5909.25","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-05-01","5886.46","6759.81","5622.77","6755.58","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-06-01","6955.06","7416.55","6500.34","6825.42","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-07-01","7084.23","7524.28","6714.7","7492.82","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-08-01","7502.12","7879.75","6900.54","6902.05","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-09-01","6943.41","7302.08","6578.49","7058.51","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-10-01","7039.14","7352.52","6725.76","7038.01","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-11-01","7147.38","7422.69","6636.38","6640.25","NGN"
"","Nigeria","Market Average","Market Average","millet","2008-12-01","6622.56","6923.72","6301.24","6376.18","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-01-01","6290.8","6563.93","6016.02","6154.99","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-02-01","6201.41","6447.56","5956.01","6315.74","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-03-01","6382.93","6621.03","5932.12","5940.26","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-04-01","5952.62","6217.22","5688.03","5952.34","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-05-01","5911.83","6146.64","5677.03","5846.11","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-06-01","5938.18","6161.87","5722.38","5928.78","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-07-01","5968.98","6502.18","5755.49","6502.18","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-08-01","6660.53","7068.15","6343.78","7030.41","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-09-01","7292.01","7627.04","6942.33","7298.77","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-10-01","7390.53","7696.44","6380.36","6383.09","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-11-01","6238","6647.16","5619.98","5623.03","NGN"
"","Nigeria","Market Average","Market Average","millet","2009-12-01","5448.46","6126.49","5099.94","6118.11","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-01-01","6280.22","6689.77","5870.68","6140.35","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-02-01","6366.35","6691.84","6027.76","6091.26","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-03-01","5991.3","6277.15","5707.26","6136.14","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-04-01","6181.66","6437.44","5931.56","6083.22","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-05-01","6202.2","6433.14","5971.25","6213.29","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-06-01","6226.69","6451.75","5989.16","6190.54","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-07-01","6248.96","6473.18","6025.62","6380.57","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-08-01","6480.55","6711.32","5716.68","5716.68","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-09-01","5668.59","5993.6","5323.5","5359.87","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-10-01","5231.73","5503.69","4959.77","5337.25","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-11-01","5424.25","6018.47","5193.02","6018.47","NGN"
"","Nigeria","Market Average","Market Average","millet","2010-12-01","6260.69","6601.27","5772.23","5787.16","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-01-01","5853.52","6169.06","5501.83","5535.18","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-02-01","5406.62","5680.07","5135.46","5528.68","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-03-01","5597.84","5949.81","5362.67","5945.4","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-04-01","6146.44","6510.08","5880.34","6506.19","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-05-01","6684.14","6981.29","6386.99","6658.72","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-06-01","6758.67","7027.23","6491.51","6846.23","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-07-01","6896.06","7153.16","6624.98","6669.33","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-08-01","6723.54","6976.78","6470.53","6717.99","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-09-01","6734.65","6978.08","6464.52","6510.52","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-10-01","6558.57","6803.09","6314.28","6708.57","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-11-01","6772.42","7018.97","6525.86","6813.92","NGN"
"","Nigeria","Market Average","Market Average","millet","2011-12-01","6938.63","7242.68","6696.4","7233.22","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-01-01","7356.25","7634.56","6551.77","6551.77","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-02-01","6541.03","7143.82","6179.26","7141.54","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-03-01","7161.7","7569.55","6753.86","7087.33","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-04-01","7337.21","7677.14","7006.54","7509.65","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-05-01","7556.33","7869.19","7243.48","7467.15","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-06-01","7536.7","7829.2","7251.26","7363.51","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-07-01","7409.56","7682.65","7136.47","7507.19","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-08-01","7565.83","7835.5","7295.79","7405.87","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-09-01","7490.61","7757.56","6574.43","6585.41","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-10-01","6475.14","6991.5","6083.32","6924.62","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-11-01","6945.84","7333.69","6558.22","7110.5","NGN"
"","Nigeria","Market Average","Market Average","millet","2012-12-01","7385.54","7718.84","7023.31","7095.5","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-01-01","7122.93","7429.26","6816.59","7257.76","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-02-01","7260.34","7544.28","6979.04","7227.89","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-03-01","7384.44","7722.85","7122.07","7695.91","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-04-01","7807.98","8105.64","7510.32","7706.37","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-05-01","7827.94","8116.48","7540.9","7846.41","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-06-01","7885.82","8547.24","7601.36","8543.52","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-07-01","8779.18","9195.44","8342.18","8455.15","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-08-01","8612.22","8993.75","7885.79","7955.83","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-09-01","7813.73","8221.12","7397.43","7576.18","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-10-01","7539.47","7891.83","6607.19","6644.72","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-11-01","6594.07","7170.6","6177.91","7001.9","NGN"
"","Nigeria","Market Average","Market Average","millet","2013-12-01","7012.38","7420.1","6563.97","6807.82","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-01-01","7020.04","7567.44","6684.01","7544.18","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-02-01","7664","8058.92","6977.7","6990.56","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-03-01","7061.85","7458.87","6673.41","7338.34","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-04-01","7324.45","7682.18","6712.47","6716.6","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-05-01","6779.28","7128.53","6430.03","6666.52","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-06-01","6612.47","6904.06","6320.87","6641.34","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-07-01","6733.85","7068.2","6472.66","6762.75","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-08-01","6885.85","7151.89","6549.71","6597.83","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-09-01","6605.83","6876.72","6253.63","6309.27","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-10-01","6305.44","6579.86","6023.75","6355.88","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-11-01","6417.83","6674.94","6149.1","6346.96","NGN"
"","Nigeria","Market Average","Market Average","millet","2014-12-01","6455.18","6700.69","6151.35","6222.53","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-01-01","6229.62","6485.22","5838.3","5878.44","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-02-01","5861.81","6120.94","5437.26","5540.59","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-03-01","5520.63","5823.56","5254.31","5711.44","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-04-01","5795.69","6080.16","5539.96","5950.96","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-05-01","6132.16","6461.26","5875.67","6349.67","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-06-01","6476.52","6755.83","6050.27","6120.97","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-07-01","6156.12","6434.89","5864.32","6028.6","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-08-01","6015.89","6270.94","5761.77","6082.14","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-09-01","6197.52","6440.91","5939.43","6107.56","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-10-01","6202.9","6437.3","5919.23","6016.29","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-11-01","6028.44","6270.16","5790.64","6048.56","NGN"
"","Nigeria","Market Average","Market Average","millet","2015-12-01","6123.75","6405.12","5884.91","6112.17","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-01-01","6213.54","6787.48","5964.2","6726.34","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-02-01","6902.34","7357.44","6552.5","7244.07","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-03-01","7517.2","7981.97","7158.08","7805.41","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-04-01","7977.67","8492.99","7591.28","8392.39","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-05-01","8599.86","9509.62","8192.67","9476.4","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-06-01","9873.87","10880.78","9323.34","10793.31","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-07-01","11269.78","12093.91","10620.89","11505.94","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-08-01","11789.32","12855.46","11144.61","12690.34","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-09-01","12926.34","13681.73","12086.1","12546.29","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-10-01","12830.76","13482.81","11753.28","11903.48","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-11-01","11760.07","12566.41","11105.78","12322.9","NGN"
"","Nigeria","Market Average","Market Average","millet","2016-12-01","12413.88","13122.56","11770.8","12672.19","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-01-01","13093.69","13785.48","12508.44","13323.24","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-02-01","13479.26","14094.34","12844","13565.34","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-03-01","13716.78","14377.72","13149.47","13957.03","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-04-01","14199.13","14935.83","13628.09","14796.56","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-05-01","15086.58","15768.05","14459.22","15099.02","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-06-01","15341.82","15952.68","14694.67","15214.55","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-07-01","15298.04","15916.78","14691.1","15549.65","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-08-01","15744.85","16355.73","14742.94","15005.65","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-09-01","15087.96","15745.73","13681.55","13745.2","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-10-01","13528.7","14257.95","12506.87","12555.93","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-11-01","12382.32","13070.83","11306.58","11455.63","NGN"
"","Nigeria","Market Average","Market Average","millet","2017-12-01","11385.33","12016.44","10747.98","11476.05","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-01-01","11490.09","12034.12","10960.24","11667.32","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-02-01","11921.62","12407.05","11383.98","11580.11","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-03-01","11662.1","12130.43","11196.04","11729.27","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-04-01","11774.12","12393.84","11329.34","12245.74","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-05-01","12515.88","13016.32","12004.95","12300.22","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-06-01","12481.67","12964.26","11940.5","12393.47","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-07-01","12381.26","12864.39","11696.96","11818.24","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-08-01","11866.84","12359","11253.74","11372.41","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-09-01","11338.04","11823.21","10751.71","11206.14","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-10-01","11277.17","11741.87","10574.31","10655.73","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-11-01","10720.7","11190.72","9631.5","9749.34","NGN"
"","Nigeria","Market Average","Market Average","millet","2018-12-01","9581.5","10116.36","9019.97","9404.1","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-01-01","9360.36","9805.83","8885.73","9244.78","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-02-01","9406.52","9799.41","8967.71","9156.72","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-03-01","9228.72","9612.82","8855.93","9268.45","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-04-01","9333.03","9709.36","8934.26","9206.99","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-05-01","9339.59","9704.71","8920.78","9036.12","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-06-01","9084.69","9442.97","8713.52","8905.32","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-07-01","8938.03","9287.89","8557.45","8686.48","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-08-01","8764.37","9099.56","8395.32","8611.77","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-09-01","8682.33","9231.85","8335.18","9065.37","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-10-01","9256.42","9646.29","8839.75","9104.24","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-11-01","9302.67","9701.95","8928.52","9220.42","NGN"
"","Nigeria","Market Average","Market Average","millet","2019-12-01","9248.1","9626.8","8810.51","8949.18","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-01-01","9008.3","9408.6","8650.29","9252.16","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-02-01","9391.85","9765.3","8989.19","9482.81","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-03-01","9708.27","10344.55","9342.01","10319.44","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-04-01","10575.92","11200.69","10105.18","11094.11","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-05-01","11450.01","11994.8","10935.72","11665.07","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-06-01","11924.21","13190.92","11425.74","13133.6","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-07-01","13541.01","15138.54","12770.48","15051.91","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-08-01","15824.15","17063.96","14786.82","16568.13","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-09-01","17148.24","18165.2","16061.29","17086.58","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-10-01","17278.91","18140.82","15597.75","15736.97","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-11-01","15598.67","16492.77","14460.69","14772.6","NGN"
"","Nigeria","Market Average","Market Average","millet","2020-12-01","14599.36","15991.26","13774.99","15677.18","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-01-01","16047.15","17095.61","15156.75","16606.15","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-02-01","17257.3","18131.72","16438.2","17728.66","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-03-01","17954.81","18947.04","17161.05","18561.73","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-04-01","18900.01","19726.08","18086.84","18942.14","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-05-01","19280.38","20042.03","18522.02","19360.07","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-06-01","19557.06","21030.3","18814.68","20889.17","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-07-01","21395.29","22556.58","20408.02","21793.37","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-08-01","22370.82","23465.96","21269.24","22223.94","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-09-01","22387.9","23370.53","21043.69","21257.46","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-10-01","21260.89","22208.42","19667.09","19768.38","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-11-01","19575.49","20600.49","18553.38","19368.83","NGN"
"","Nigeria","Market Average","Market Average","millet","2021-12-01","19370.1","20464.15","18449.62","20029.99","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-01-01","20467.19","21906.58","19572.91","21699.66","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-02-01","22336.53","23399.69","21309.96","22022.47","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-03-01","22370.28","23298.66","21430.81","22217.4","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-04-01","22210.19","23089.75","21297.08","21755.68","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-05-01","21922.48","22759.35","20970.79","21201.09","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-06-01","21241.81","22101.03","20409.48","21690.34","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-07-01","21933.41","22789.69","21094.64","22096.15","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-08-01","22537.68","23426.82","21311.07","21731.78","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-09-01","21797.31","22761.88","20676.86","21583.42","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-10-01","21608.02","22521.84","20631.12","21471.53","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-11-01","21773.65","22755.58","20920.68","22300.03","NGN"
"","Nigeria","Market Average","Market Average","millet","2022-12-01","22616.4","23660.51","21713.1","23121","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-01-01","23568.38","24503.52","22606.87","23271.89","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-02-01","23544.39","24524.46","22352.23","23082.61","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-03-01","23125.57","24036.42","22144.5","23158.36","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-04-01","23414.84","24289.97","22539.71","23358.11","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-05-01","23636.52","24478.2","22794.84","23881.09","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-06-01","24133.08","25139.77","23295.88","25036.63","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-07-01","25522.75","26464.75","24580.75","25545.49","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-08-01","25996.21","26918.09","25074.09","25455.14","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-09-01","25528.72","26445.11","24612.32","25041.26","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-10-01","25113.21","26007.4","24216.43","24437.25","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-11-01","24572.45","25457.57","23687.33","24201.7","NGN"
"","Nigeria","Market Average","Market Average","millet","2023-12-01","24305.66","25164.72","23446.6","24400.16","NGN"
"","Nigeria","Market Average","Market Average","millet","2024-01-01","24663.28","25543.95","23810.85","25190.7","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-01-01","3130.46","3316.91","2973.96","3164.13","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-02-01","3179.35","3352.68","2725.37","2735.84","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-03-01","2665.22","2840.17","2478.76","2485.56","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-04-01","2421.95","2573.84","2270.07","2436.05","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-05-01","2436.4","2579.82","2296.22","2554.41","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-06-01","2611.84","2755.09","2468.6","2575.91","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-07-01","2609.03","2745.51","2468.09","2512.67","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-08-01","2520.54","2951.86","2388.79","2951.86","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-09-01","3090.51","3342.62","2880.7","3321.94","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-10-01","3521.15","3772.15","3304.43","3730.72","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-11-01","3877.95","4244.04","3634.18","4228.19","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2007-12-01","4448.48","4721.08","4169.4","4558.83","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-01-01","4723.52","5073.46","4445.47","5056.4","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-02-01","5254.6","5567.12","4942.08","5172.69","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-03-01","5288.22","5577.88","4998.57","5402.56","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-04-01","5503.58","5790.38","5212.01","5517.55","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-05-01","5611.37","5991.05","5325.9","5532.71","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-06-01","5589.72","6529.88","5277.43","6417.62","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-07-01","6744.06","7192.58","6309.45","6785.27","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-08-01","7038.89","7463.4","6562.41","6626.91","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-09-01","6633.44","7056.28","6130.07","6241.05","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-10-01","6182.27","6561.59","5597.05","5627.04","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-11-01","5522.67","5868.81","4831.07","4831.07","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2008-12-01","4663.26","5041.05","4321.94","4907.68","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-01-01","4941.86","5258.77","4612.45","4808.87","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-02-01","4843.76","5138.99","4548.65","4893.15","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-03-01","4954.64","5234.37","4628.69","4651.24","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-04-01","4613.76","5023.33","4346.68","5015.93","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-05-01","5158.18","5451.26","4865.11","5201.26","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-06-01","5303.86","5586.49","5021.23","5208.5","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-07-01","5288.12","5589.74","5015.9","5390.71","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-08-01","5422.01","6633.44","5144.06","6633.44","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-09-01","7164.87","7684.04","6648.39","7096.41","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-10-01","7320.4","7820.01","6594","6727.22","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-11-01","6768.87","7267.23","5814.36","5819.13","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2009-12-01","5561.26","6022","4992.29","5148.62","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-01-01","5061.41","5443.59","4679.36","5181.5","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-02-01","5131.43","5482.33","4778.98","5006.83","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-03-01","5094.8","5413.37","4699.75","4754.67","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-04-01","4634.73","4929.9","4341.39","4725.02","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-05-01","4819.35","5663.36","4542.15","5636.11","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-06-01","5883.93","6303.75","5205.66","5239.91","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-07-01","5343.48","5728.72","4957.33","5486.12","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-08-01","5451.23","5836.71","4684.57","4687.04","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-09-01","4643.91","4999.46","4286.78","4809.04","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-10-01","4762.3","5099.34","4409.63","4468.16","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-11-01","4496.44","5071.95","4194.85","5059.09","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2010-12-01","5199.04","5567.64","4593.6","4593.6","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-01-01","4597.75","4938.62","4245.33","4376.86","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-02-01","4304.03","4609.58","3929.02","3997.7","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-03-01","3929.81","4383.96","3661.52","4382.35","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-04-01","4521.33","5020.24","4215.15","5019.16","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-05-01","5252.21","5624.5","4879.93","5181.3","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-06-01","5362.72","5856.85","5021.38","5805.23","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-07-01","5958.79","6347.17","5539.41","5601.38","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-08-01","5717.98","6082.07","5356.02","5790.35","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-09-01","5780.34","6138.27","5425.87","5953.31","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-10-01","6144.2","6490.95","5797.67","6248.01","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-11-01","6317","6662.66","5197.33","5218.6","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2011-12-01","5107.09","5755.19","4731.85","5732.47","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-01-01","5793.43","6211","5238.9","5263.61","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-02-01","5321.83","6262.95","4919.77","6259.98","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-03-01","6500.46","7027.18","5973.74","6400.25","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-04-01","6635.22","7144.8","6148.58","6485.1","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-05-01","6514.73","7000.56","6028.71","6488.36","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-06-01","6535.27","6987.12","5988.96","6226","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-07-01","6281.24","7003.76","5858.15","6928.07","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-08-01","7079.72","7562.82","6596.22","6782.01","NGN"
